Protein,Delta,DeltaSquared
Plate2_C8_KLK11_Abcam,-0.012629307,0.161545567
Plate2_C9_PTK2B(Y402)_R&D,0.024911606,0.065497234
Plate2_D1_PTK2_Santa,0.024562304,0.113518982
Plate2_D10_CD24_AbD,-0.094004343,0.064652339
Plate2_D11_MAPK3 (Y204)_Santa,-0.146324339,0.182310606
Plate2_D12_LYZ_AbD,0.171295569,0.06878395
Plate2_D13_AKT1/2/3 (S473)_Santa,-0.222212323,0.70251372
Plate2_D14_IFNG_AbD,0.061247293,0.175452667
Plate2_D15_AKT1/2/3 (T308)_Santa,-0.053149727,0.166694032
Plate2_D16_CEACAM1/3/6_AbD,0.006165512,0.163142503
Plate2_D17_ESR1 (S104/106)_Santa,-0.008161447,0.207260148
Plate2_D18_ITGA3_AbD,0.102485963,0.304743847
Plate2_D19_TRPS1_Santa,-0.045945112,0.055937634
Plate2_D2_ICAM2_AbD,0.001658363,0.099262152
Plate2_D20_TNFRSF1B _AbD,0.028916322,0.02233015
Plate2_D21_ESR1_Santa,-0.003235961,0.036697352
Plate2_D22_CDC25A_AbD,-0.020672864,0.087977289
Plate2_D23_SMAD4_Santa,0.002973363,0.128494508
Plate2_D24_HLADR_AbD,0.054846016,0.348903922
Plate2_D3_Cdkn2a_Santa,0.080842375,0.076519021
Plate2_D4_CD28_AbD,0.04625965,0.15415144
Plate2_D5_MET_Santa,-0.01423742,0.191936403
Plate2_D6_FASLG_AbD,0.007190518,0.02876351
Plate2_D7_ANXA2_Santa,-0.010467049,0.01269414
Plate2_D8_ALCAM_AbD,0.004185312,0.100827503
Plate2_D9_VIM_Santa,0.025907795,0.024409686
Plate2_E1_STAT1(Y701)_R&D,0.046354302,0.134542441
Plate2_E10_MASP1_Abcam,-0.080629879,0.060935518
Plate2_E11_HSPG2_R&D,0.010943609,0.048621211
Plate2_E12_MKNK1_Abcam,0.127583844,0.127835658
Plate2_E13_CDK1(Y15)_R&D,-0.003840016,0.192583037
Plate2_E16_MMP2_Abcam,0.06617267,0.036490914
Plate2_E17_CAT_R&D,-0.014809071,0.134032101
Plate2_E18_MMP9_Abcam,-0.008239228,0.151681988
Plate2_E19_ARMET_R&D,-0.081591909,0.150526405
Plate2_E20_MMRN1_Abcam,-0.060325376,0.076551519
Plate2_E21_CDCP1_R&D,0.006799685,0.065984748
Plate2_E22_MST1_Abcam,0.072343368,0.05631255
Plate2_E23_CHUK_R&D,0.011747714,0.114238815
Plate2_E24_MUC16 (CA125)_Abcam,0.046537174,0.04181828
Plate2_E4_LYVE1_Abcam,-0.028003458,0.016687461
Plate2_E5_IFNG_R&D,0.009213316,0.141272259
Plate2_E6_MAP2K1_Abcam,0.14804053,0.160196129
Plate2_E7_FETUB_R&D,0.044807817,0.026266219
Plate2_E8_MAPRE2_Abcam,0.02035577,0.122739947
Plate2_E9_CTSS_R&D,0.008367121,0.220288449
Plate2_F1_COL1A1_Santa,0.038748036,0.081943848
Plate2_F10_S100A7/Psoriasin_Polyak,0.07484129,0.064492128
Plate2_F11_ARFIP2_Abcam,-0.046973334,0.069023041
Plate2_F12_S100A7/Psoriasin_Polyak,0.097600274,0.232699795
Plate2_F13_ARHGDIB_Abcam,-0.094151388,0.1276634
Plate2_F14_S100A7/Psoriasin_Polyak,0.057591325,0.102471584
Plate2_F15_ATF2_Abcam,-0.060338801,0.07619007
Plate2_F16_LTF_Novus,0.060758457,0.040408271
Plate2_F19_BCAR1_Abcam,0.025548949,0.06189685
Plate2_F2_,0.014401485,0.065414029
Plate2_F20_TCF3_AvivaUV,0.031863141,0.030823729
Plate2_F21_BTD_Abcam,-0.003765697,0.04796897
Plate2_F22_IRF5_AvivaUV,-0.061341893,0.03450989
Plate2_F23_C4B_Abcam,-0.013024956,0.078216122
Plate2_F24_APOBEC1_AvivaUV,0.047914746,0.050893651
Plate2_F3_COL1A1_Santa,-0.11643929,0.065092063
Plate2_F4_PPIA_AbD,0.030150322,0.018955575
Plate2_F6_CTGF_Antigenix,-0.044201197,0.303198056
Plate2_F7_ANG_Abcam,0.066802203,0.21842238
Plate2_F8_S100A7/Psoriasin_Polyak,0.031277076,0.085435676
Plate2_F9_APAF1_Abcam,0.119383496,0.074885527
Plate2_G1_A2M_R&D,0.048346848,0.029921316
Plate2_G10_NID1_Abcam,-0.125585275,0.16353299
Plate2_G11_IFNAR1_R&D,-0.068037553,0.113209178
Plate2_G12_NME2_Abcam,-0.083638291,0.061972882
Plate2_G13_FOLR3_R&D,0.012115022,0.070839533
Plate2_G14_NPC2_Abcam,-0.057386142,0.063528649
Plate2_G15_FBLN5_R&D,-0.040641842,0.067532863
Plate2_G16_NTRK1-3_Abcam,-0.06267182,0.104699367
Plate2_G17_CTNNB1_R&D,-0.034601043,0.018783929
Plate2_G18_ORM1_Abcam,0.012234785,0.137877994
Plate2_G19_WNT7B_R&D,0.029700184,0.051169458
Plate2_G2_MUC2 (SMUC)_Abcam,0.013439253,0.066774517
Plate2_G20_PDLIM1_Abcam,0.04255444,0.039503126
Plate2_G21_CRK_R&D,-0.041285196,0.0721592
Plate2_G23_BMP4_R&D,0.015228599,0.020478432
Plate2_G24_PIK3CB_Abcam,-0.02712117,0.067350914
Plate2_G3_CD24_R&D,-0.085436172,0.129749187
Plate2_G4_MUC4_Abcam,0.04529289,0.146137243
Plate2_G5_CTSD_R&D,0.03836817,0.084414199
Plate2_G6_MYL6B_Abcam,-0.002184582,0.022663123
Plate2_G7_A2M_R&D,-0.090000464,0.059986715
Plate2_G9_CREB1_R&D,0.009475783,0.083052837
Plate2_H1_C4B_Abcam,-0.029849404,0.071084786
Plate2_H10_WNT9A_AvivaUV,0.057539985,0.021314978
Plate2_H11_CAST_Abcam,-0.02903547,0.047144156
Plate2_H12_HOXC10_AvivaUV,0.033001665,0.03703121
Plate2_H13_CCL14_Abcam,-0.079270001,0.09588277
Plate2_H14_MSH6_AvivaUV,-0.06583595,0.03131348
Plate2_H15_CCL20_Abcam,-0.026658804,0.136453952
Plate2_H16_IRF2_AvivaUV,0.065317515,0.042326322
Plate2_H17_CCL5_Abcam,0.006050477,0.038954186
Plate2_H18_RXRG_AvivaUV,0.03190674,0.048635799
Plate2_H19_CCL5_Abcam,0.01683288,0.039593852
Plate2_H2_TLX2_AvivaUV,0.020578977,0.031453308
Plate2_H20_SCNN1B_AvivaUV,0.027849065,0.028816444
Plate2_H21_CCNE2_Abcam,0.026499612,0.020710949
Plate2_H22_MUC1_AvivaUV,0.092043515,0.057890369
Plate2_H23_CD163_Abcam,-0.119073691,0.037107711
Plate2_H24_WNT11_AvivaUV,0.003016377,0.036077798
Plate2_H3_C4B (also detect C4A)_Abcam,0.035102665,0.033938829
Plate2_H4_KCNN3_AvivaUV,0.097915,0.022281232
Plate2_H5_C5_Abcam,0.039226269,0.022491588
Plate2_H6_CCND1_AvivaUV,-0.032542484,0.059788697
Plate2_H7_C6orf115_Abcam,-0.028210958,0.102938628
Plate2_H8_PPARGC1A_AvivaUV,0.020256685,0.038224763
Plate2_H9_CALR_Abcam,0.018941431,0.090728563
Plate2_I1_HSPG2_R&D,0.066473108,0.085312287
Plate2_I10_PRL_Abcam,-0.041516318,0.103485862
Plate2_I11_DLL3_R&D,-0.017085816,0.096653712
Plate2_I12_PSAP_Abcam,0.039916366,0.173402796
Plate2_I13_DKK3_R&D,0.254629668,1.195106709
Plate2_I16_RAD52_Abcam,0.044467452,0.024104581
Plate2_I17_GRAP2_R&D,-0.090391873,0.085115306
Plate2_I18_RBL2_Abcam,0.044272452,0.037996912
Plate2_I19_ENG_R&D,0.022934015,0.140730211
Plate2_I20_RETN_Abcam,-0.012831553,0.07459263
Plate2_I21_BIRC2_R&D,0.092931174,0.136137522
Plate2_I22_RPS6KSK1_Abcam,0.064817865,0.132540258
Plate2_I23_GP5_R&D,-0.009943605,0.3089558
Plate2_I24_S100A4_Abcam,0.055668023,0.054997528
Plate2_I5_BID_R&D,0.019128196,0.03331601
Plate2_I6_PKC (alpha/beta/gamma)_Abcam,-0.017728738,0.105339843
Plate2_I7_ERBB4 _R&D,0.003261701,0.145209506
Plate2_I8_PLCG1_Abcam,-0.108689033,0.278369093
Plate2_I9_FUT3_R&D,0.027542499,0.114209337
Plate2_J1_CD19_Abcam,0.043069764,0.039800004
Plate2_J10_PPARGC1B_AvivaUV,0.034624048,0.028945564
Plate2_J11_CFL1_Abcam,-0.021732043,0.085408144
Plate2_J12_CCNH_AvivaUV,0.05118097,0.015962422
Plate2_J13_CHMP1A_Abcam,-0.110091562,0.180716156
Plate2_J14_IGF1_AvivaUV,0.009745572,0.037722455
Plate2_J15_CHRDL1_Abcam,0.238547474,0.320160286
Plate2_J16_FN1_AvivaUV,0.060239553,0.019988233
Plate2_J17_CIDEA_Abcam,-0.025121319,0.037187218
Plate2_J18_STK11_AvivaUV,0.040917882,0.024711499
Plate2_J19_CLIC1_Abcam,0.016788099,0.041381026
Plate2_J2_HDAC11_AvivaUV,0.025963878,0.028915173
Plate2_J20_AVP_AvivaUV,-0.026958087,0.012082229
Plate2_J21_CLIC1_Abcam,0.026439991,0.106101666
Plate2_J22_KLK2_AvivaUV,0.00472041,0.026525626
Plate2_J23_COL24A1_Abcam,-0.009888026,0.094049905
Plate2_J3_CD19_Abcam,-0.019468884,0.041477097
Plate2_J4_WNT7A_AvivaUV,0.013965675,0.158957994
Plate2_J5_CD86_Abcam,-0.029154869,0.125622223
Plate2_J6_FZD1_AvivaUV,-0.003014203,0.030064394
Plate2_J7_CDSN_Abcam,-0.000271553,0.146761596
Plate2_J8_WNT10A_AvivaUV,-0.020208679,0.030760196
Plate2_J9_CEACAM5_Abcam,0.001838024,0.038701715
Plate2_K1_FKBP2_R&D,0.0574283,0.144284642
Plate2_K10_SHBG_Abcam,0.019097374,0.068428988
Plate2_K11_INPP5D_R&D,-0.127294573,0.122720441
Plate2_K12_SNX7_Abcam,0.041881515,0.073809367
Plate2_K13_MAP2K4 (S257/T261)_R&D,-0.047817003,0.030774968
Plate2_K14_SOD1_Abcam,0.076515201,0.056931727
Plate2_K15_PCSK9_R&D,-0.019615243,0.081058214
Plate2_K16_SPARC _Abcam,-0.021479027,0.204928472
Plate2_K17_NOTCH3_R&D,-0.045445602,0.085340654
Plate2_K18_SP1_Abcam,-0.066780214,0.032661863
Plate2_K2_S100A7 _Abcam,0.074226466,0.124735563
Plate2_K20_STC2_Abcam,0.09948673,0.114647049
Plate2_K21_MAPK3_R&D,-0.044960535,0.241693149
Plate2_K22_STIP1_Abcam,-0.082345189,0.223540566
Plate2_K23_PIK3CB_R&D,-0.114604675,0.065501546
Plate2_K24_SYNE2_Abcam,-0.045214295,0.035642384
Plate2_K3_MUC16 (CA125)_Abcam,0.043858574,0.059271924
Plate2_K4_S100A8_Abcam,0.144391469,0.392321808
Plate2_K5_ADAMTS13_R&D,-0.019115575,0.092831307
Plate2_K6_S100A8_Abcam,0.005742815,0.048100224
Plate2_K7_DVL1_R&D,0.044388005,0.068600289
Plate2_K8_SAR1A_Abcam,0.03763421,0.024718648
Plate2_K9_HSPB1_R&D,-0.09858849,0.173197183
Plate2_L1_COX6C_Abcam,-0.050531377,0.115062578
Plate2_L11_CXCL10_Abcam,0.005551517,0.023583563
Plate2_L13_CXCL11_Abcam,-0.040318735,0.076255648
Plate2_L15_DNAL4_Abcam,0.08412343,0.085787579
Plate2_L17_DUSP6_Abcam,-0.065431346,0.043070774
Plate2_L19_EFNA5_Abcam,0.032448572,0.031361885
Plate2_L2_CEACAM6_AvivaUV,-0.008937025,0.033569154
Plate2_L21_EFNB3_Abcam,-0.01010745,0.068069278
Plate2_L22_SERPINC1_AvivaUV,0.084094047,0.072034305
Plate2_L23_EIF6_Abcam,0.130715962,0.178171931
Plate2_L24_CD1E_AvivaUV,0.104778758,0.153597882
Plate2_L3_CPLX1_Abcam,0.043618375,0.038578576
Plate2_L4_ABCB4_AvivaUV,0.00755537,0.00595562
Plate2_L5_CPN1_Abcam,-0.00871904,0.017084498
Plate2_L6_KRT17_AvivaUV,0.108352696,0.049634846
Plate2_L7_CSF2_Abcam,0.021217379,0.077010841
Plate2_L8_LAMA5_AvivaUV,0.025698937,0.022446034
Plate2_L9_CSF3_Abcam,0.043753316,0.020899629
Plate2_M10_TIAF1_Abcam,0.01357799,0.167623065
Plate2_M11_PEBP1_R&D,0.096483073,0.304941047
Plate2_M12_TLN1_Abcam,0.048828904,0.053426165
Plate2_M13_MAPK8(T183/Y185)_R&D,-0.304026573,0.869662787
Plate2_M15_LAMC1_R&D,0.118691718,0.092336487
Plate2_M16_TNFRSF17_Abcam,0.10424637,0.081460496
Plate2_M17_LYVE1_R&D,0.044767971,0.133883989
Plate2_M18_TNFRSF17_Abcam,0.060628265,0.094870175
Plate2_M19_MMP12_R&D,0.025487062,0.085382668
Plate2_M20_TNFRSF1B _Abcam,0.035270794,0.085890644
Plate2_M21_PCSK9_R&D,-0.045265564,0.038169868
Plate2_M23_NID1_R&D,-0.085340415,0.06190466
Plate2_M24_TNK2_Abcam,0.088175166,0.166301483
Plate2_M3_KIT(Y730)_R&D,0.023065829,0.034290825
Plate2_M4_TFRC_Abcam,0.116595337,0.068917563
Plate2_M5_MIF_R&D,-0.001040031,0.172657699
Plate2_M6_TGFA_Abcam,-0.02720442,0.045467643
Plate2_M7_PIK3CD_R&D,-0.050733319,0.127500453
Plate2_M8_TGFB1_Abcam,-0.021362576,0.124315563
Plate2_M9_KRT8_R&D,0.027583029,0.199157901
Plate2_N10_CD8B_AvivaUV,-0.010103703,0.017082691
Plate2_N11_F5_Abcam,-0.021381548,0.019412014
Plate2_N12_CD209_AvivaUV,-0.01183308,0.039671866
Plate2_N13_F5_Abcam,0.028507171,0.041307875
Plate2_N15_F5_Abcam,0.019344899,0.013718086
Plate2_N17_F7_Abcam,-0.065827503,0.02246213
Plate2_N18_RPS12_AvivaUV,0.000673229,0.029789472
Plate2_N19_FABP5L2;FABP5L9;FABP5;FABP5L7_Abcam,0.019512485,0.012920536
Plate2_N2_MTAP_AvivaUV,-0.007955113,0.031207723
Plate2_N20_SIVA1_AvivaUV,0.050794396,0.020467003
Plate2_N21_FASLG_Abcam,-0.016796754,0.063017026
Plate2_N22_MUC16_AvivaUV,-0.038053013,0.034596355
Plate2_N3_ENO2_Abcam,0.026331329,0.035279529
Plate2_N4_FAT4_AvivaUV,0.044951391,0.01599705
Plate2_N5_ENO2_Abcam,0.003680328,0.012915108
Plate2_N6_MDH1_AvivaUV,0.091840971,0.06531628
Plate2_N7_ENO3_Abcam,-0.045143371,0.080304094
Plate2_N8_LOX_AvivaUV,-0.023375822,0.139767037
Plate2_N9_EREG_Abcam,0.028695176,0.138454179
Plate2_O1_LTBP1_R&D,0.027434763,0.071854551
Plate2_O10_YWHAB (also detects YWHAZ)_Abcam,-0.190869163,0.228340563
Plate2_O11_MAPK11_R&D,-0.029111061,0.028727107
Plate2_O12_ZYX_Abcam,-0.03232352,0.156380976
Plate2_O13_MMP11_R&D,0.028176144,0.161076356
Plate2_O14_GATA2_Abcam,-0.165682959,0.46382043
Plate2_O15_MET_R&D,-0.047756435,0.092319598
Plate2_O16_VASN_Abcam,0.041559392,0.127595305
Plate2_O17_NCSTN_R&D,0.079835921,0.08229775
Plate2_O18_EFNA5_Santa,-0.102347862,0.073630785
Plate2_O19_PECAM1_R&D,-0.0499282,0.09559137
Plate2_O2_TPI1_Abcam,-0.073835676,0.166743701
Plate2_O20_HSPBP1_USBio,0.006106794,0.046804906
Plate2_O21_PARK7_R&D,-0.008343126,0.034616389
Plate2_O22_SMS_USBio,0.059251208,0.02829638
Plate2_O24_VASP_USBio,-0.064111427,0.036785333
Plate2_O3_NOTCH4_R&D,-0.066683155,0.026379506
Plate2_O4_TTK_Abcam,0.063580581,0.099267829
Plate2_O5_PEAR1_R&D,-0.065406582,0.102790786
Plate2_O6_VCL_Abcam,-0.223655973,0.441302135
Plate2_O7_MAP2K4_R&D,-0.000759148,0.048032701
Plate2_O8_VEGFA_Abcam,-0.023243893,0.032822464
Plate2_O9_MAP3K3_R&D,-0.081810493,0.05412308
Plate2_P1_FGFBP1_Abcam,-0.096124783,0.092977527
Plate2_P10_EIF3B_AvivaUV,0.058778801,0.10321464
Plate2_P11_GTF2A2_Abcam,-0.041794387,0.037636738
Plate2_P12_SERPINB1_AvivaUV,0.064505118,0.146307758
Plate2_P13_GZMB_Abcam,-0.018516805,0.049861428
Plate2_P14_APP_AvivaUV,-0.066007307,0.031868171
Plate2_P15_HBEGF_Abcam,-0.108295175,0.24744865
Plate2_P16_FOXO4_AvivaUV,0.002896686,0.024998563
Plate2_P17_HMGCS2_Abcam,0.041397704,0.018896196
Plate2_P18_WNT2_AvivaUV,-0.063741131,0.082141044
Plate2_P19_HOXC11_Abcam,-0.018439541,0.037416435
Plate2_P2_MUC13_AvivaUV,0.064296345,0.038538362
Plate2_P20_APOBEC3F_AvivaUV,-0.005596895,0.033737589
Plate2_P21_HSPA1A_Abcam,0.004352721,0.073892048
Plate2_P23_HSPA1A_Abcam,-0.064161147,0.256235475
Plate2_P3_FUT4_Abcam,0.058261026,0.076123755
Plate2_P4_NCOR1_AvivaUV,0.030372481,0.028589539
Plate2_P5_GADD45A_Abcam,0.055705833,0.073687763
Plate2_P7_GALK1_Abcam,0.101777528,0.1197953
Plate2_P8_APOA1_AvivaUV,0.048669635,0.055393009
Plate2_P9_GRB2_Abcam,0.048915495,0.037519717
Plate3_A1_APOA4_AvivaUV,-0.100548061,0.150996085
Plate3_A10_AKT1_BD,-0.203426187,0.130373533
Plate3_A11_NEUROG2_AvivaUV,0.097036536,0.081596361
Plate3_A12_PDPK1_BD,-0.101453337,0.054900154
Plate3_A15_FOXO1_AvivaUV,0.079857162,0.086321261
Plate3_A16_APAF1_BD,-0.049259822,0.080650645
Plate3_A17_FOXO3_AvivaUV,-0.054520097,0.057868085
Plate3_A18_Bruce_BD,0.053128151,0.227480235
Plate3_A19_MAP3K5_AvivaUV,-0.016451476,0.070385767
Plate3_A2_INSR_BD,-0.023150186,0.029036054
Plate3_A20_XIAP_BD,0.056390759,0.055466707
Plate3_A21_SFRP4_AvivaUV,0.112393223,0.116473968
Plate3_A22_NCBP2_BD,0.003245491,0.09329278
Plate3_A23_RASGRP3_AvivaUV,-0.119268009,0.141163885
Plate3_A24_TP53_BD,-0.016350856,0.117525506
Plate3_A3_PRKAG2_AvivaUV,-0.068041989,0.054534197
Plate3_A4_IRS1_BD,0.004764657,0.113055598
Plate3_A5_MDH2_AvivaUV,0.102733784,0.03616389
Plate3_A6_RPS6KB1_BD,-0.015449007,0.149592557
Plate3_A8_PIK3_BD,0.027780323,0.029318828
Plate3_A9_PSMB5_AvivaUV,-0.014847187,0.02222898
Plate3_B1_FGF12_AvivaUV,-0.030991645,0.058169955
Plate3_B10_SPINT2_R&D,-0.052145493,0.084969039
Plate3_B11_UBR4_AvivaUV,0.001123744,0.04222158
Plate3_B14_FGF2_Abcam,0.040960383,0.049005964
Plate3_B16_GPX2_Abcam,-0.026031553,0.149986968
Plate3_B17_CLDN14_AvivaUV,-0.006914667,0.050048089
Plate3_B18_SLC2A1_Abcam,-0.064602272,0.031255474
Plate3_B19_SCNN1G_AvivaUV,0.00272586,0.014959748
Plate3_B2_FIGF_Abnova,0.001348364,0.045147898
Plate3_B20_SMARCA2_Abcam,0.032894302,0.042150513
Plate3_B21_ST18_AvivaUV,0.065377773,0.058800784
Plate3_B22_FAM82B_Abcam,0.052375786,0.041678953
Plate3_B23_CAPN6_AvivaUV,-0.000849762,0.061383961
Plate3_B24_MAT2B_Abcam,0.026919827,0.023413703
Plate3_B3_FAM120A_AvivaUV,0.027642377,0.107606558
Plate3_B4_TIMP1_Epitomics,-0.147949134,0.111319461
Plate3_B5_PPID_AvivaUV,0.002234155,0.021955015
Plate3_B6_KRT17_Novacastra,-0.081821755,0.046155664
Plate3_B7_ALDH7A1_AvivaUV,0.046753426,0.016752758
Plate3_B8_LPAR3_Abcam,-0.044856089,0.0292721
Plate3_B9_DZIP1_AvivaUV,-0.102015744,0.040832025
Plate3_C1_HOXC6_AvivaUV,-0.034731061,0.076328354
Plate3_C10_PARP1 (Asp214 cleaved)_CSignal,0.003111644,0.085111768
Plate3_C11_TFAP2C_AvivaUV,-0.02660016,0.010258793
Plate3_C13_HSPA6_AvivaUV,0.035984627,0.069058705
Plate3_C14_CASP9 (Asp330 cleaved)_CSignal,0.061114068,0.040390326
Plate3_C16_EGFR_CSignal,0.050713218,0.070855655
Plate3_C18_EGFR (Y1068)_CSignal,0.036482793,0.022691728
Plate3_C19_MAP3K14_AvivaUV,0.077760698,0.02743812
Plate3_C2_EGFR_N.Maihle,-0.037353631,0.023546767
Plate3_C20_EGFR (Y992)_CSignal,0.092073537,0.096099546
Plate3_C21_LPIN1_AvivaUV,-0.046477512,0.034939256
Plate3_C23_CCL21_AvivaUV,0.040384423,0.019488828
Plate3_C24_ESR1_CSignal,-0.043655707,0.062592336
Plate3_C3_CDC5L_AvivaUV,0.026060298,0.03287245
Plate3_C4_CASP3 (Asp175 cleaved)_CSignal,0.090735939,0.118149746
Plate3_C6_CASP6 (Asp162 cleaved)_CSignal,-0.004819097,0.031161065
Plate3_C7_TAF12_AvivaUV,0.045722636,0.031782215
Plate3_C8_CASP7 (Asp198 cleaved)_CSignal,0.044841266,0.020487795
Plate3_C9_HNRNPU_AvivaUV,-0.017882721,0.018647905
Plate3_D1_CHST1_AvivaUV,0.057666193,0.150136928
Plate3_D10_MUC1_Abcam,0.072454411,0.072608237
Plate3_D11_SFRS12_AvivaUV,0.060609515,0.079118022
Plate3_D13_HSPA12B_AvivaUV,0.011244973,0.035471554
Plate3_D14_Empty,-0.004652417,0.098114652
Plate3_D16_Pafah1b2_Abcam,-0.00176294,0.08789009
Plate3_D17_LGALS2_AvivaUV,0.044877981,0.043620873
Plate3_D18_VEGFA_Abcam,-0.011903134,0.252260268
Plate3_D19_KLK13_AvivaUV,0.014055958,0.141593834
Plate3_D2_PFAS_Abcam,-0.053316602,0.041946546
Plate3_D20_POSTN_Abcam,0.000151207,0.048006113
Plate3_D21_NAP1L4_AvivaUV,0.064066201,0.033965132
Plate3_D22_CDC42EP5_Abcam,-0.027085273,0.033772483
Plate3_D23_PSMF1_AvivaUV,0.10405486,0.102900587
Plate3_D24_HBA1_Abcam,-0.083847549,0.08261094
Plate3_D3_MAP3K6_AvivaUV,0.035866161,0.041229615
Plate3_D4_RAB9A_Abcam,0.015844211,0.042214556
Plate3_D5_TAF1L_AvivaUV,0.020557318,0.078689824
Plate3_D6_CST4_Abcam,0.021410325,0.039243596
Plate3_D7_MDM1_AvivaUV,0.034488603,0.031388381
Plate3_D8_SLC1A1_Abcam,-0.020854886,0.009322658
Plate3_D9_PPIL3_AvivaUV,0.058714147,0.087787887
Plate3_E12_ERBB2_CSignal,-0.094089401,0.062616529
Plate3_E13_FGF21_AvivaUV,0.018439323,0.115178161
Plate3_E15_CDKN3_AvivaUV,-0.040893878,0.019388398
Plate3_E16_CHUK (S176)/IKBKB (S177)_CSignal,-0.051796467,0.040206431
Plate3_E17_LEFTY2_AvivaUV,0.035619246,0.056348599
Plate3_E19_RAB13_AvivaUV,-0.055638363,0.056634893
Plate3_E20_RPS6KA5 (T581)_CSignal,0.069129881,0.153267735
Plate3_E21_APOC3_AvivaUV,0.085166775,0.025315924
Plate3_E22_MAPK14 (T180/Y182)_CSignal,0.012145971,0.076267336
Plate3_E23_CDS2_AvivaUV,0.100455637,0.085055204
Plate3_E24_MAP2K3 (S189/207)_CSignal,-0.01899192,0.055240929
Plate3_E3_PPP2R5A_AvivaUV,0.035641921,0.13489843
Plate3_E4_ESR1 (S104/106)_CSignal,-0.075056596,0.089981835
Plate3_E5_CLASP1_AvivaUV,-0.005539141,0.04796312
Plate3_E6_ESR1 (S118)_CSignal,0.003403449,0.051560733
Plate3_E7_NMU_AvivaUV,0.08703567,0.116168484
Plate3_E8_ERBB2 (Y877)_CSignal,0.096653454,0.089841036
Plate3_E9_PDK4_AvivaUV,0.056124521,0.040482433
Plate3_F1_SNX13_AvivaUV,-0.005735975,0.028559099
Plate3_F11_APOL6_AvivaUV,0.093738064,0.060709192
Plate3_F12_FGG_Abgent,-0.1744804,0.235618447
Plate3_F14_GCAT_Abgent,0.059291976,0.025076874
Plate3_F15_ADAMTS19_AvivaUV,0.045217664,0.080878208
Plate3_F16_DCPS_Abnova,-0.072042066,0.05917672
Plate3_F17_FAM48A_AvivaUV,0.067489662,0.14254987
Plate3_F18_RBBP4_Abnova,0.042980501,0.144795299
Plate3_F19_SFRS14_AvivaUV,0.011682859,0.054084326
Plate3_F2_IGF2R_Abcam,-0.001175592,0.065290313
Plate3_F20_MUC1_Abnova,-0.063418476,0.123218097
Plate3_F21_APOF_AvivaUV,-0.009824718,0.051189765
Plate3_F22_CEACAM5_Abnova,0.021103618,0.044810387
Plate3_F23_BAD_BD,-0.029881433,0.08495672
Plate3_F24_ANP32A_Abnova,0.04485679,0.30311303
Plate3_F3_TFAP2E_AvivaUV,0.023111852,0.019872606
Plate3_F4_PRDX3_Abcam,-0.067219232,0.048366689
Plate3_F5_CLDN18_AvivaUV,0.024215341,0.027121922
Plate3_F6_ANXA4_Abcam,-0.024807746,0.013595877
Plate3_F7_RGS20_AvivaUV,0.025372663,0.038775304
Plate3_F8_F2_Abcam,0.039042559,0.023474072
Plate3_F9_NFKBIL1_AvivaUV,0.041005719,0.046862112
Plate3_G1_SERPINA3_AvivaUV,-0.048662842,0.037527619
Plate3_G10_MAP2K1 (S217/221)_CSignal,-0.026151147,0.050912862
Plate3_G11_LGALS8_AvivaUV,-0.0411421,0.06782663
Plate3_G12_MAPK1/3 (T202/Y204)_CSignal,-0.004853097,0.073908154
Plate3_G14_RPS6KA2 (S380)_CSignal,0.154959636,0.135225391
Plate3_G15_APOE_AvivaUV,-0.00108848,0.084990903
Plate3_G16_MAP2K4 (T261)_CSignal,-0.004208446,0.085779003
Plate3_G17_CDKN1B_AvivaUV,0.010892382,0.020685476
Plate3_G18_ATF2 (T71)_CSignal,0.066990442,0.060450534
Plate3_G19_FGF1_AvivaUV,0.016062628,0.021286288
Plate3_G2_ATF2 (T71)_CSignal,0.05385268,0.137980203
Plate3_G21_IL3_AvivaUV,0.0518508,0.047243519
Plate3_G22_JUN (S63)_CSignal,-0.173056539,0.224676056
Plate3_G23_SHC1_AvivaUV,0.074193233,0.080131493
Plate3_G24_SMAD5 (S463/465)_CSignal,-0.065879166,0.085853619
Plate3_G3_NPY1R_AvivaUV,0.007769488,0.018322563
Plate3_G4_HSPB1 (S82)_CSignal,0.009907946,0.085314986
Plate3_G5_MUC7_AvivaUV,-0.020261209,0.026380511
Plate3_G6_MAPKAPK2 (T334)_CSignal,0.020661364,0.062560701
Plate3_G7_TAF11_AvivaUV,-0.018671705,0.021842097
Plate3_G8_RAF1 (S338)_CSignal,0.050061798,0.038942902
Plate3_G9_CSNK1A1_AvivaUV,0.021115738,0.028076935
Plate3_H1_BAG1_BD,-0.060278951,0.152414874
Plate3_H10_VDR_Abnova,0.049426207,0.040752758
Plate3_H11_BECN1_BD,-0.071809852,0.038708909
Plate3_H12_ANP32B_Abnova,0.087173521,0.077328976
Plate3_H13_BID_BD,-0.025766852,0.024317525
Plate3_H14_DPM1_Abnova,0.021833108,0.139625081
Plate3_H15_BID_BD,0.01875969,0.088296797
Plate3_H16_VPS25_Abnova,-0.060530378,0.108965563
Plate3_H17_EGFR_BD,-0.079186445,0.099458537
Plate3_H18_CTSE_Abnova,-0.042910449,0.052763145
Plate3_H19_EGFR (activated)_BD,0.017247727,0.144675719
Plate3_H2_EPHX1_Abnova,-0.008613699,0.049536051
Plate3_H20_SEPT5_Abnova,0.005464376,0.014071637
