Protein,Delta,DeltaSquared
Plate2_C4_ITSN_Abcam,0.07668789,0.117731076
Plate2_C5_SFRP4_R&D,-0.043774854,0.065656744
Plate2_C6_KIT_Abcam,-0.053034003,0.015838828
Plate2_C7_SIGLEC5_R&D,-0.063195624,0.04892822
Plate2_C8_KLK11_Abcam,-0.055828113,0.145181983
Plate2_C9_PTK2B(Y402)_R&D,0.021302456,0.072497813
Plate2_D1_PTK2_Santa,0.033641398,0.115760178
Plate2_D10_CD24_AbD,-0.093161664,0.04977986
Plate2_D11_MAPK3 (Y204)_Santa,-0.178493334,0.249673626
Plate2_D12_LYZ_AbD,0.249523891,0.077419649
Plate2_D13_AKT1/2/3 (S473)_Santa,-0.407767238,0.752811241
Plate2_D14_IFNG_AbD,0.027926788,0.237028388
Plate2_D15_AKT1/2/3 (T308)_Santa,-0.145884272,0.224974556
Plate2_D16_CEACAM1/3/6_AbD,-0.041078416,0.213085145
Plate2_D17_ESR1 (S104/106)_Santa,-0.150379891,0.226344513
Plate2_D18_ITGA3_AbD,-0.009150219,0.295089088
Plate2_D19_TRPS1_Santa,-0.006050727,0.074767217
Plate2_D2_ICAM2_AbD,0.004930326,0.097432094
Plate2_D20_TNFRSF1B _AbD,0.055799281,0.027159718
Plate2_D21_ESR1_Santa,-0.007667054,0.03799533
Plate2_D22_CDC25A_AbD,-0.037908493,0.102753439
Plate2_D23_SMAD4_Santa,-0.056618426,0.172936683
Plate2_D24_HLADR_AbD,0.128370054,0.471102787
Plate2_D3_Cdkn2a_Santa,0.031607062,0.050254295
Plate2_D4_CD28_AbD,0.037458757,0.154186416
Plate2_D5_MET_Santa,-0.149250272,0.211809743
Plate2_D6_FASLG_AbD,0.009354894,0.016894834
Plate2_D7_ANXA2_Santa,0.013545635,0.009005425
Plate2_D8_ALCAM_AbD,-0.002324145,0.148481914
Plate2_D9_VIM_Santa,0.022680432,0.030969985
Plate2_E1_STAT1(Y701)_R&D,0.06495599,0.188440989
Plate2_E10_MASP1_Abcam,-0.093760354,0.081280779
Plate2_E11_HSPG2_R&D,0.015896816,0.047358329
Plate2_E12_MKNK1_Abcam,0.171714512,0.135691142
Plate2_E13_CDK1(Y15)_R&D,-0.079503144,0.258899666
Plate2_E14_MMP2_Abcam,-0.020447499,0.039000421
Plate2_E16_MMP2_Abcam,0.100490681,0.037015434
Plate2_E17_CAT_R&D,-0.040104509,0.105161711
Plate2_E18_MMP9_Abcam,-0.011108444,0.184446412
Plate2_E19_ARMET_R&D,-0.044976042,0.165019293
Plate2_E2_LXN_Abcam,0.089299117,0.087323322
Plate2_E20_MMRN1_Abcam,0.00113171,0.090561915
Plate2_E21_CDCP1_R&D,0.051334656,0.083107419
Plate2_E22_MST1_Abcam,0.028657783,0.062206468
Plate2_E23_CHUK_R&D,-0.039691949,0.065853498
Plate2_E24_MUC16 (CA125)_Abcam,0.080520871,0.045575537
Plate2_E4_LYVE1_Abcam,-0.024006373,0.023591273
Plate2_E5_IFNG_R&D,0.107978518,0.123370674
Plate2_E6_MAP2K1_Abcam,0.211175661,0.1848049
Plate2_E7_FETUB_R&D,0.066197681,0.016931625
Plate2_E8_MAPRE2_Abcam,0.04739992,0.103915485
Plate2_E9_CTSS_R&D,0.065461132,0.198346844
Plate2_F1_COL1A1_Santa,0.017393591,0.079193581
Plate2_F10_S100A7/Psoriasin_Polyak,0.073909078,0.054763709
Plate2_F11_ARFIP2_Abcam,-0.079606612,0.059277873
Plate2_F12_S100A7/Psoriasin_Polyak,-0.005298441,0.245151994
Plate2_F13_ARHGDIB_Abcam,-0.149652486,0.179343455
Plate2_F14_S100A7/Psoriasin_Polyak,0.027838037,0.127130697
Plate2_F15_ATF2_Abcam,-0.079349794,0.055442974
Plate2_F16_LTF_Novus,0.040537834,0.027707212
Plate2_F19_BCAR1_Abcam,0.045869182,0.035658659
Plate2_F2_,0.009862666,0.084243577
Plate2_F20_TCF3_AvivaUV,0.051468372,0.017103016
Plate2_F21_BTD_Abcam,-0.03668359,0.029855636
Plate2_F22_IRF5_AvivaUV,-0.069229805,0.026844152
Plate2_F23_C4B_Abcam,-0.083419743,0.103935136
Plate2_F24_APOBEC1_AvivaUV,0.027484472,0.039595894
Plate2_F3_COL1A1_Santa,-0.177367432,0.085971957
Plate2_F4_PPIA_AbD,0.043228878,0.017710929
Plate2_F6_CTGF_Antigenix,-0.059321064,0.240286472
Plate2_F7_ANG_Abcam,0.033250107,0.199145453
Plate2_F8_S100A7/Psoriasin_Polyak,-0.026494234,0.114550106
Plate2_F9_APAF1_Abcam,0.181157177,0.103967903
Plate2_G1_A2M_R&D,0.088590488,0.0348634
Plate2_G10_NID1_Abcam,-0.053319717,0.042812829
Plate2_G11_IFNAR1_R&D,-0.108590028,0.130375385
Plate2_G12_NME2_Abcam,-0.116203577,0.04491286
Plate2_G13_FOLR3_R&D,-0.01745112,0.063388685
Plate2_G14_NPC2_Abcam,-0.05356867,0.055189002
Plate2_G15_FBLN5_R&D,0.040269578,0.0240407
Plate2_G16_NTRK1-3_Abcam,-0.120470444,0.080086118
Plate2_G17_CTNNB1_R&D,-0.010592459,0.019955147
Plate2_G18_ORM1_Abcam,0.06131087,0.074840517
Plate2_G19_WNT7B_R&D,0.080275538,0.055411591
Plate2_G2_MUC2 (SMUC)_Abcam,-0.020881791,0.079312638
Plate2_G20_PDLIM1_Abcam,0.060826932,0.042854972
Plate2_G21_CRK_R&D,-0.036972241,0.076991566
Plate2_G23_BMP4_R&D,0.0153581,0.028189192
Plate2_G24_PIK3CB_Abcam,0.029605263,0.084893371
Plate2_G3_CD24_R&D,-0.089042507,0.129169882
Plate2_G4_MUC4_Abcam,0.033282032,0.17785291
Plate2_G5_CTSD_R&D,0.057546547,0.110271376
Plate2_G6_MYL6B_Abcam,-0.012792156,0.021625833
Plate2_G7_A2M_R&D,-0.094762314,0.069668178
Plate2_G9_CREB1_R&D,-0.005230324,0.121679751
Plate2_H1_C4B_Abcam,-0.109334508,0.07364985
Plate2_H10_WNT9A_AvivaUV,0.034495648,0.022027505
Plate2_H11_CAST_Abcam,-0.072520573,0.061902039
Plate2_H12_HOXC10_AvivaUV,0.052072232,0.031162323
Plate2_H13_CCL14_Abcam,-0.051227442,0.059169179
Plate2_H14_MSH6_AvivaUV,-0.069587078,0.025093416
Plate2_H15_CCL20_Abcam,-0.038593681,0.14977037
Plate2_H16_IRF2_AvivaUV,0.100877953,0.053537786
Plate2_H17_CCL5_Abcam,-0.010997368,0.052874573
Plate2_H18_RXRG_AvivaUV,0.000702296,0.063366099
Plate2_H19_CCL5_Abcam,-0.008745619,0.051864353
Plate2_H2_TLX2_AvivaUV,0.030408389,0.028469515
Plate2_H20_SCNN1B_AvivaUV,0.039598369,0.04032387
Plate2_H21_CCNE2_Abcam,0.021918284,0.020074898
Plate2_H22_MUC1_AvivaUV,0.12567599,0.068440116
Plate2_H23_CD163_Abcam,-0.116235619,0.039654877
Plate2_H24_WNT11_AvivaUV,0.049079723,0.045114124
Plate2_H3_C4B (also detect C4A)_Abcam,0.067015865,0.034715288
Plate2_H4_KCNN3_AvivaUV,0.083422351,0.024151646
Plate2_H5_C5_Abcam,0.014097006,0.017366198
Plate2_H6_CCND1_AvivaUV,-0.061562884,0.058047686
Plate2_H7_C6orf115_Abcam,-0.045830949,0.124973444
Plate2_H8_PPARGC1A_AvivaUV,0.04320468,0.035796515
Plate2_H9_CALR_Abcam,0.013138444,0.085428305
Plate2_I1_HSPG2_R&D,-0.025300883,0.070820937
Plate2_I10_PRL_Abcam,-0.048413417,0.099858997
Plate2_I11_DLL3_R&D,-0.017163246,0.040817048
Plate2_I12_PSAP_Abcam,0.080037047,0.234039411
Plate2_I13_DKK3_R&D,0.226268219,1.433274782
Plate2_I16_RAD52_Abcam,0.087970409,0.031832556
Plate2_I17_GRAP2_R&D,0.012956453,0.073780372
Plate2_I18_RBL2_Abcam,0.080934457,0.03749565
Plate2_I19_ENG_R&D,0.043269043,0.194407686
Plate2_I20_RETN_Abcam,-0.026082151,0.076795867
Plate2_I21_BIRC2_R&D,0.052675856,0.104226968
Plate2_I22_RPS6KSK1_Abcam,0.092632327,0.159203681
Plate2_I23_GP5_R&D,0.084809556,0.445716031
Plate2_I24_S100A4_Abcam,0.064797637,0.061236297
Plate2_I5_BID_R&D,0.031997444,0.043277621
Plate2_I6_PKC (alpha/beta/gamma)_Abcam,0.015564188,0.049025965
Plate2_I7_ERBB4 _R&D,0.042016964,0.122887111
Plate2_I8_PLCG1_Abcam,-0.154405768,0.383489184
Plate2_I9_FUT3_R&D,0.092318326,0.069975065
Plate2_J1_CD19_Abcam,0.065465819,0.049132598
Plate2_J10_PPARGC1B_AvivaUV,0.067469699,0.027235943
Plate2_J11_CFL1_Abcam,-0.008013653,0.045927854
Plate2_J12_CCNH_AvivaUV,0.077555539,0.01865013
Plate2_J13_CHMP1A_Abcam,-0.135747486,0.246653288
Plate2_J14_IGF1_AvivaUV,-0.013467496,0.031165446
Plate2_J15_CHRDL1_Abcam,0.325524636,0.336101631
Plate2_J16_FN1_AvivaUV,0.063415049,0.022563309
Plate2_J17_CIDEA_Abcam,-0.010135658,0.02158719
Plate2_J18_STK11_AvivaUV,0.056481452,0.031085453
Plate2_J19_CLIC1_Abcam,0.013263608,0.057846688
Plate2_J2_HDAC11_AvivaUV,0.032523262,0.025775762
Plate2_J20_AVP_AvivaUV,-0.029970604,0.007468664
Plate2_J21_CLIC1_Abcam,0.092825846,0.129738277
Plate2_J22_KLK2_AvivaUV,0.013668199,0.037751961
Plate2_J23_COL24A1_Abcam,0.019576739,0.07857388
Plate2_J3_CD19_Abcam,-0.019431767,0.029207084
Plate2_J4_WNT7A_AvivaUV,0.018684108,0.239877776
Plate2_J5_CD86_Abcam,-0.040199112,0.09303713
Plate2_J6_FZD1_AvivaUV,-0.004348844,0.032566976
Plate2_J7_CDSN_Abcam,-0.015503004,0.128166064
Plate2_J8_WNT10A_AvivaUV,-0.02574323,0.022253273
Plate2_J9_CEACAM5_Abcam,-0.024871543,0.052072882
Plate2_K1_FKBP2_R&D,0.06059459,0.13174998
Plate2_K10_SHBG_Abcam,0.00229053,0.073156976
Plate2_K11_INPP5D_R&D,-0.176642052,0.149949736
Plate2_K12_SNX7_Abcam,0.065959465,0.104302395
Plate2_K13_MAP2K4 (S257/T261)_R&D,-0.071573592,0.033486609
Plate2_K14_SOD1_Abcam,0.099206149,0.079639281
Plate2_K15_PCSK9_R&D,-0.003609373,0.088376016
Plate2_K16_SPARC _Abcam,0.012505069,0.151711195
Plate2_K17_NOTCH3_R&D,-0.039389088,0.09645921
Plate2_K18_SP1_Abcam,-0.056912493,0.029075106
Plate2_K2_S100A7 _Abcam,0.063791196,0.184259025
Plate2_K20_STC2_Abcam,0.088600501,0.148760463
Plate2_K21_MAPK3_R&D,-0.127223257,0.219108598
Plate2_K22_STIP1_Abcam,-0.048774319,0.293137749
Plate2_K23_PIK3CB_R&D,-0.087698343,0.073968829
Plate2_K24_SYNE2_Abcam,0.006764064,0.037344917
Plate2_K3_MUC16 (CA125)_Abcam,0.166301882,0.060279131
Plate2_K4_S100A8_Abcam,0.164547944,0.348431208
Plate2_K5_ADAMTS13_R&D,0.040749524,0.080845429
Plate2_K6_S100A8_Abcam,0.016409895,0.053295757
Plate2_K7_DVL1_R&D,0.063525918,0.087479279
Plate2_K8_SAR1A_Abcam,0.05060085,0.024489976
Plate2_K9_HSPB1_R&D,-0.123306001,0.244009414
Plate2_L1_COX6C_Abcam,-0.037469004,0.097829782
Plate2_L11_CXCL10_Abcam,-7.00E-05,0.032655365
Plate2_L13_CXCL11_Abcam,-0.08406157,0.090391383
Plate2_L15_DNAL4_Abcam,0.161128764,0.119323952
Plate2_L16_ABCB6_AvivaUV,0.233263007,0.143868918
Plate2_L17_DUSP6_Abcam,-0.053127756,0.050076066
Plate2_L19_EFNA5_Abcam,0.043592406,0.039253419
Plate2_L2_CEACAM6_AvivaUV,0.013255105,0.032322149
Plate2_L21_EFNB3_Abcam,-0.034139727,0.067237095
Plate2_L22_SERPINC1_AvivaUV,0.171423779,0.08054422
Plate2_L23_EIF6_Abcam,0.172505557,0.12577147
Plate2_L24_CD1E_AvivaUV,0.091706053,0.19999853
Plate2_L3_CPLX1_Abcam,0.072001407,0.044946544
Plate2_L4_ABCB4_AvivaUV,0.006195837,0.00581077
Plate2_L5_CPN1_Abcam,-0.043983292,0.01160215
Plate2_L6_KRT17_AvivaUV,0.147027122,0.058579038
Plate2_L7_CSF2_Abcam,0.047801239,0.1097846
Plate2_L8_LAMA5_AvivaUV,0.051431566,0.030738366
Plate2_L9_CSF3_Abcam,0.037417399,0.023577957
Plate2_M10_TIAF1_Abcam,0.029411792,0.046345159
Plate2_M11_PEBP1_R&D,0.111598015,0.36633479
Plate2_M12_TLN1_Abcam,0.007202736,0.054225969
Plate2_M13_MAPK8(T183/Y185)_R&D,-0.329902431,1.179358582
Plate2_M15_LAMC1_R&D,0.188020154,0.114654395
Plate2_M16_TNFRSF17_Abcam,0.088241434,0.084507485
Plate2_M17_LYVE1_R&D,0.170465671,0.111654999
Plate2_M18_TNFRSF17_Abcam,0.091349495,0.062726938
Plate2_M19_MMP12_R&D,0.041932879,0.105768934
Plate2_M20_TNFRSF1B _Abcam,0.048780431,0.099132754
Plate2_M21_PCSK9_R&D,0.021931221,0.023736134
Plate2_M23_NID1_R&D,-0.082960878,0.060810274
Plate2_M24_TNK2_Abcam,0.146331915,0.200699576
Plate2_M3_KIT(Y730)_R&D,0.061634099,0.033313794
Plate2_M4_TFRC_Abcam,0.134152687,0.073771174
Plate2_M5_MIF_R&D,0.051567869,0.227858629
Plate2_M6_TGFA_Abcam,-0.015542068,0.024253319
Plate2_M7_PIK3CD_R&D,-0.07422061,0.094491651
Plate2_M8_TGFB1_Abcam,-0.015964277,0.038921579
Plate2_M9_KRT8_R&D,0.084296758,0.155024037
Plate2_N10_CD8B_AvivaUV,-0.043904143,0.016880501
Plate2_N11_F5_Abcam,-0.036624307,0.016059709
Plate2_N12_CD209_AvivaUV,0.00417433,0.043046093
Plate2_N13_F5_Abcam,0.033036489,0.041784341
Plate2_N15_F5_Abcam,0.029330341,0.0180537
Plate2_N17_F7_Abcam,-0.063455594,0.022676537
Plate2_N18_RPS12_AvivaUV,-0.052494675,0.021459136
Plate2_N19_FABP5L2;FABP5L9;FABP5;FABP5L7_Abcam,0.00773603,0.015737626
Plate2_N2_MTAP_AvivaUV,-0.016466748,0.037487479
Plate2_N20_SIVA1_AvivaUV,0.06182968,0.024029055
Plate2_N21_FASLG_Abcam,-0.033690291,0.047125388
Plate2_N22_MUC16_AvivaUV,-0.070493707,0.026695004
Plate2_N3_ENO2_Abcam,0.050715492,0.032109318
Plate2_N4_FAT4_AvivaUV,0.05178171,0.017359424
Plate2_N5_ENO2_Abcam,0.038929508,0.014766191
Plate2_N6_MDH1_AvivaUV,0.168897137,0.086612847
Plate2_N7_ENO3_Abcam,-0.016208907,0.086376886
Plate2_N8_LOX_AvivaUV,0.017664874,0.164778309
Plate2_N9_EREG_Abcam,0.067889415,0.150545551
Plate2_O1_LTBP1_R&D,0.012730654,0.08653172
Plate2_O10_YWHAB (also detects YWHAZ)_Abcam,-0.245680624,0.263622567
Plate2_O11_MAPK11_R&D,0.020042999,0.024108781
Plate2_O12_ZYX_Abcam,0.03731949,0.142262271
Plate2_O13_MMP11_R&D,-0.0711665,0.171138287
Plate2_O14_GATA2_Abcam,-0.347626922,0.460507828
Plate2_O15_MET_R&D,-0.01116158,0.069991317
Plate2_O16_VASN_Abcam,0.106553407,0.080776217
Plate2_O17_NCSTN_R&D,0.039056552,0.086626271
Plate2_O18_EFNA5_Santa,-0.081223669,0.08982555
Plate2_O19_PECAM1_R&D,-0.019094079,0.114153464
Plate2_O2_TPI1_Abcam,-0.148559181,0.228207677
Plate2_O20_HSPBP1_USBio,-0.006254155,0.036426212
Plate2_O21_PARK7_R&D,0.010642638,0.021467284
Plate2_O22_SMS_USBio,0.061228876,0.021896702
Plate2_O24_VASP_USBio,-0.057539048,0.042679446
Plate2_O3_NOTCH4_R&D,-0.049777927,0.029679602
Plate2_O4_TTK_Abcam,0.106508486,0.084376381
Plate2_O5_PEAR1_R&D,-0.025754174,0.064859141
Plate2_O6_VCL_Abcam,-0.152351347,0.446892961
Plate2_O7_MAP2K4_R&D,0.014120932,0.040791339
Plate2_O8_VEGFA_Abcam,-0.009607482,0.036586149
Plate2_O9_MAP3K3_R&D,-0.118305411,0.061174289
Plate2_P1_FGFBP1_Abcam,-0.122789102,0.108704277
Plate2_P10_EIF3B_AvivaUV,0.190130126,0.110627998
Plate2_P11_GTF2A2_Abcam,-0.024945466,0.043188276
Plate2_P12_SERPINB1_AvivaUV,0.110161124,0.204566672
Plate2_P13_GZMB_Abcam,0.010799774,0.051782205
Plate2_P14_APP_AvivaUV,-0.092531496,0.028137247
Plate2_P15_HBEGF_Abcam,-0.075257277,0.072452485
Plate2_P16_FOXO4_AvivaUV,-0.001076244,0.023914923
Plate2_P17_HMGCS2_Abcam,0.070123789,0.025317726
Plate2_P18_WNT2_AvivaUV,-0.068783504,0.053637985
Plate2_P19_HOXC11_Abcam,-0.009520272,0.043947285
Plate2_P2_MUC13_AvivaUV,0.141795283,0.042498866
Plate2_P20_APOBEC3F_AvivaUV,-0.043804313,0.024811593
Plate2_P21_HSPA1A_Abcam,-0.003473837,0.083742721
Plate2_P23_HSPA1A_Abcam,-0.041743631,0.321858515
Plate2_P3_FUT4_Abcam,0.042943238,0.077078032
Plate2_P4_NCOR1_AvivaUV,0.067350206,0.036364182
Plate2_P5_GADD45A_Abcam,0.041435185,0.086996608
Plate2_P6_KLK8_AvivaUV,-0.033538897,0.073884987
Plate2_P7_GALK1_Abcam,0.099885653,0.137649452
Plate2_P8_APOA1_AvivaUV,0.067160039,0.070034357
Plate2_P9_GRB2_Abcam,0.061448543,0.050567159
Plate3_A1_APOA4_AvivaUV,-0.128362963,0.147950071
Plate3_A10_AKT1_BD,-0.151222665,0.075617041
Plate3_A11_NEUROG2_AvivaUV,0.159450203,0.095781515
Plate3_A12_PDPK1_BD,-0.07034773,0.036919071
Plate3_A15_FOXO1_AvivaUV,0.096506051,0.061242006
Plate3_A16_APAF1_BD,-0.041370818,0.059179686
Plate3_A17_FOXO3_AvivaUV,-0.03671374,0.065695448
Plate3_A18_Bruce_BD,0.133499091,0.154142167
Plate3_A19_MAP3K5_AvivaUV,-0.018384233,0.081918645
Plate3_A2_INSR_BD,-0.044402679,0.027058304
Plate3_A20_XIAP_BD,0.096458082,0.060339423
Plate3_A21_SFRP4_AvivaUV,0.163351998,0.099382207
Plate3_A22_NCBP2_BD,0.035069655,0.082924897
Plate3_A23_RASGRP3_AvivaUV,-0.076789693,0.078348775
Plate3_A24_TP53_BD,0.033506725,0.11328017
Plate3_A3_PRKAG2_AvivaUV,-0.036092232,0.045396887
Plate3_A4_IRS1_BD,0.046686489,0.089133324
Plate3_A5_MDH2_AvivaUV,0.140485139,0.039967622
Plate3_A6_RPS6KB1_BD,-0.030644131,0.055688304
Plate3_A8_PIK3_BD,0.033811292,0.023745924
Plate3_A9_PSMB5_AvivaUV,-0.025110279,0.03115322
Plate3_B1_FGF12_AvivaUV,-0.044175041,0.066015539
Plate3_B10_SPINT2_R&D,-0.074905884,0.078087471
Plate3_B11_UBR4_AvivaUV,0.030732165,0.034303252
Plate3_B14_FGF2_Abcam,0.055953089,0.047272906
Plate3_B15_ESM1_AvivaUV,-0.009010193,0.036372653
Plate3_B16_GPX2_Abcam,-0.045621532,0.154292108
Plate3_B17_CLDN14_AvivaUV,-0.057776598,0.044947654
Plate3_B18_SLC2A1_Abcam,-0.094166654,0.037970747
Plate3_B19_SCNN1G_AvivaUV,0.027169683,0.01063411
Plate3_B2_FIGF_Abnova,0.069791238,0.035410276
Plate3_B20_SMARCA2_Abcam,5.50E-05,0.051946191
Plate3_B21_ST18_AvivaUV,0.117552402,0.074216934
Plate3_B22_FAM82B_Abcam,0.066651665,0.052024065
Plate3_B23_CAPN6_AvivaUV,0.045070084,0.067980721
Plate3_B24_MAT2B_Abcam,0.049202402,0.031077982
Plate3_B3_FAM120A_AvivaUV,-0.005725986,0.084450627
Plate3_B4_TIMP1_Epitomics,-0.217606286,0.124681588
Plate3_B5_PPID_AvivaUV,0.045230584,0.026414897
Plate3_B6_KRT17_Novacastra,-0.004258629,0.037430434
Plate3_B7_ALDH7A1_AvivaUV,0.058667358,0.01708776
Plate3_B8_LPAR3_Abcam,-0.045194564,0.028437007
Plate3_B9_DZIP1_AvivaUV,-0.108564029,0.05037423
Plate3_C1_HOXC6_AvivaUV,-0.009537274,0.100208384
Plate3_C10_PARP1 (Asp214 cleaved)_CSignal,-0.051741272,0.081685408
Plate3_C11_TFAP2C_AvivaUV,-0.01163747,0.012363869
Plate3_C13_HSPA6_AvivaUV,0.140243706,0.073901192
Plate3_C14_CASP9 (Asp330 cleaved)_CSignal,0.110529237,0.038682203
Plate3_C16_EGFR_CSignal,0.053109921,0.049835577
Plate3_C18_EGFR (Y1068)_CSignal,0.002906377,0.015930012
Plate3_C19_MAP3K14_AvivaUV,0.081302799,0.031458292
Plate3_C2_EGFR_N.Maihle,-0.024159172,0.019482521
Plate3_C20_EGFR (Y992)_CSignal,0.109612237,0.119719223
Plate3_C21_LPIN1_AvivaUV,-0.065675739,0.042044042
Plate3_C23_CCL21_AvivaUV,0.03304584,0.019541999
Plate3_C24_ESR1_CSignal,0.027477009,0.037919145
Plate3_C3_CDC5L_AvivaUV,0.026157827,0.031693149
Plate3_C4_CASP3 (Asp175 cleaved)_CSignal,0.044052106,0.110380004
Plate3_C6_CASP6 (Asp162 cleaved)_CSignal,-0.040798774,0.022375613
Plate3_C7_TAF12_AvivaUV,0.057601177,0.042109427
Plate3_C8_CASP7 (Asp198 cleaved)_CSignal,0.079820456,0.019437047
Plate3_C9_HNRNPU_AvivaUV,-0.012805744,0.025275608
Plate3_D1_CHST1_AvivaUV,-0.007692035,0.093265029
Plate3_D10_MUC1_Abcam,0.016518802,0.074902478
Plate3_D11_SFRS12_AvivaUV,0.073795437,0.096205316
Plate3_D13_HSPA12B_AvivaUV,-0.04147042,0.026247631
Plate3_D14_Empty,0.003772346,0.107577432
Plate3_D16_Pafah1b2_Abcam,0.056232954,0.094268411
Plate3_D17_LGALS2_AvivaUV,0.026216812,0.058765059
Plate3_D18_VEGFA_Abcam,-0.039797472,0.302025182
Plate3_D19_KLK13_AvivaUV,0.044337809,0.20130846
Plate3_D2_PFAS_Abcam,-0.09115103,0.056554044
Plate3_D20_POSTN_Abcam,-0.040509431,0.044251403
Plate3_D21_NAP1L4_AvivaUV,0.062497514,0.035004852
Plate3_D22_CDC42EP5_Abcam,-0.04155259,0.03710528
Plate3_D23_PSMF1_AvivaUV,0.136950925,0.140556138
Plate3_D24_HBA1_Abcam,-0.008597181,0.04686338
Plate3_D3_MAP3K6_AvivaUV,0.06086574,0.045113101
Plate3_D4_RAB9A_Abcam,0.006418809,0.022070032
Plate3_D5_TAF1L_AvivaUV,0.066317186,0.112180338
Plate3_D6_CST4_Abcam,-0.001762733,0.047349282
Plate3_D7_MDM1_AvivaUV,0.048953828,0.041459703
Plate3_D8_SLC1A1_Abcam,0.009811204,0.008224685
Plate3_D9_PPIL3_AvivaUV,0.043332648,0.080511703
Plate3_E12_ERBB2_CSignal,-0.104349271,0.070039987
Plate3_E13_FGF21_AvivaUV,0.020889436,0.143164943
Plate3_E14_CHUK (S176/180)_CSignal,0.040865643,0.088129974
Plate3_E15_CDKN3_AvivaUV,-0.071273752,0.022501564
Plate3_E16_CHUK (S176)/IKBKB (S177)_CSignal,-0.00249627,0.04507788
Plate3_E17_LEFTY2_AvivaUV,0.03960048,0.066662025
Plate3_E19_RAB13_AvivaUV,-0.076065912,0.034950479
Plate3_E2_ESR1 (S167)_CSignal,0.026752581,0.153392683
Plate3_E20_RPS6KA5 (T581)_CSignal,0.141965239,0.122060364
Plate3_E21_APOC3_AvivaUV,0.10243748,0.034899271
Plate3_E22_MAPK14 (T180/Y182)_CSignal,-0.026590513,0.094362782
Plate3_E23_CDS2_AvivaUV,0.112565013,0.086541076
Plate3_E24_MAP2K3 (S189/207)_CSignal,0.006834866,0.03543625
Plate3_E3_PPP2R5A_AvivaUV,0.033294351,0.123510562
Plate3_E4_ESR1 (S104/106)_CSignal,-0.133444332,0.100923086
Plate3_E5_CLASP1_AvivaUV,-0.004265245,0.056981308
Plate3_E6_ESR1 (S118)_CSignal,0.058695769,0.023955269
Plate3_E7_NMU_AvivaUV,0.11204546,0.130243768
Plate3_E8_ERBB2 (Y877)_CSignal,0.094345812,0.072625945
Plate3_E9_PDK4_AvivaUV,-0.002563899,0.029155457
Plate3_F1_SNX13_AvivaUV,-0.07480252,0.023592491
Plate3_F11_APOL6_AvivaUV,0.112979291,0.063231777
Plate3_F12_FGG_Abgent,-0.058664511,0.220617027
Plate3_F14_GCAT_Abgent,0.067760897,0.031978483
Plate3_F15_ADAMTS19_AvivaUV,0.034390108,0.090772359
Plate3_F16_DCPS_Abnova,-0.089032924,0.051446871
Plate3_F17_FAM48A_AvivaUV,0.059043039,0.17675228
Plate3_F18_RBBP4_Abnova,0.071650183,0.191396598
Plate3_F19_SFRS14_AvivaUV,0.029057461,0.061849625
Plate3_F2_IGF2R_Abcam,-0.045559878,0.061864078
Plate3_F20_MUC1_Abnova,-0.132947125,0.181814515
Plate3_F21_APOF_AvivaUV,0.00125209,0.059819154
Plate3_F22_CEACAM5_Abnova,0.035515966,0.037020572
Plate3_F23_BAD_BD,-0.030318102,0.085549706
Plate3_F24_ANP32A_Abnova,0.019586549,0.340987206
Plate3_F3_TFAP2E_AvivaUV,0.022538273,0.023132344
Plate3_F4_PRDX3_Abcam,0.004393385,0.0124432
Plate3_F5_CLDN18_AvivaUV,0.025713982,0.014444905
Plate3_F6_ANXA4_Abcam,-0.037463358,0.011907845
Plate3_F7_RGS20_AvivaUV,0.02965644,0.048687834
Plate3_F8_F2_Abcam,0.040086515,0.023774412
Plate3_F9_NFKBIL1_AvivaUV,0.112007522,0.047392989
Plate3_G1_SERPINA3_AvivaUV,0.003342411,0.039973787
Plate3_G10_MAP2K1 (S217/221)_CSignal,-0.034289539,0.054426592
Plate3_G11_LGALS8_AvivaUV,-0.038075183,0.068256918
Plate3_G12_MAPK1/3 (T202/Y204)_CSignal,-0.004753589,0.075545317
Plate3_G14_RPS6KA2 (S380)_CSignal,0.159574768,0.146492388
Plate3_G15_APOE_AvivaUV,0.077874122,0.039047874
Plate3_G16_MAP2K4 (T261)_CSignal,-0.022828257,0.09477655
Plate3_G17_CDKN1B_AvivaUV,0.035287095,0.026787822
Plate3_G18_ATF2 (T71)_CSignal,0.056899832,0.046460746
Plate3_G19_FGF1_AvivaUV,0.036179539,0.024042607
Plate3_G2_ATF2 (T71)_CSignal,0.167151525,0.140249013
Plate3_G21_IL3_AvivaUV,0.063032982,0.035147994
Plate3_G22_JUN (S63)_CSignal,-0.260322461,0.289558231
Plate3_G23_SHC1_AvivaUV,0.107395085,0.067291023
Plate3_G24_SMAD5 (S463/465)_CSignal,-0.047013733,0.054110299
Plate3_G3_NPY1R_AvivaUV,0.0128313,0.021641558
Plate3_G4_HSPB1 (S82)_CSignal,0.002287387,0.02101348
Plate3_G5_MUC7_AvivaUV,-0.014560133,0.027605136
Plate3_G6_MAPKAPK2 (T334)_CSignal,0.048047404,0.045658858
Plate3_G7_TAF11_AvivaUV,-0.019895171,0.016146132
Plate3_G8_RAF1 (S338)_CSignal,0.063223556,0.035966542
Plate3_G9_CSNK1A1_AvivaUV,-0.020375522,0.013969251
Plate3_H1_BAG1_BD,-0.034335842,0.127188228
